Word,Method,Pos,Count
skirt,upos,NOUN,1998
skirt,xpos,NN,1998
middle,upos,ADJ,1998
middle,upos,NOUN,1752
middle,xpos,JJ,1998
middle,xpos,NN,1752
middle,xpos,NNS,1597
finger,upos,NOUN,1998
finger,xpos,NN,1998
finger,xpos,NNS,1997
really,upos,ADV,1998
really,xpos,RB,1998
fuck,upos,NOUN,1998
fuck,upos,VERB,1956
fuck,xpos,NN,1998
fuck,xpos,VBG,1956
fuck,xpos,VB,1935
fuck,xpos,VBN,1933
fuck,xpos,VBP,1769
fuck,xpos,VBD,1764
fuck,xpos,VBZ,1428
these,upos,DET,1998
these,upos,PRON,1952
these,xpos,DT,1998
diamond,upos,NOUN,1998
diamond,xpos,NNS,1998
diamond,xpos,NN,1864
chain,upos,NOUN,1998
chain,upos,VERB,1105
chain,xpos,NN,1998
chain,xpos,NNS,1995
chain,xpos,VBN,1105
make,upos,VERB,1998
make,xpos,VB,1998
make,xpos,VBD,1992
make,xpos,VBZ,1989
make,xpos,VBN,1985
make,xpos,VBP,1972
make,xpos,VBG,1936
sure,upos,ADJ,1998
sure,upos,ADV,1916
sure,upos,INTJ,1748
sure,xpos,JJ,1998
sure,xpos,RB,1916
sure,xpos,UH,1748
picture,upos,NOUN,1998
picture,upos,VERB,1878
picture,xpos,NN,1998
picture,xpos,VBP,1878
picture,xpos,NNS,1368
picture,xpos,VB,1336
fame,upos,NOUN,1998
fame,xpos,NN,1998
what,upos,PRON,1998
what,upos,DET,1995
what,xpos,WP,1998
what,xpos,WDT,1995
only,upos,ADJ,1998
only,upos,ADV,1990
only,xpos,JJ,1998
only,xpos,RB,1990
thing,upos,NOUN,1998
thing,xpos,NN,1998
thing,xpos,NNS,1994
black,upos,ADJ,1998
black,upos,NOUN,1215
black,upos,VERB,409
black,xpos,JJ,1998
black,xpos,NN,1215
black,xpos,VBN,409
guitar,upos,NOUN,1998
guitar,xpos,NN,1998
guitar,xpos,NNS,1629
rockstar,upos,NOUN,1998
rockstar,xpos,NN,1998
hey,upos,INTJ,1998
hey,xpos,UH,1998
big,upos,ADJ,1998
big,xpos,JJ,1998
city,upos,NOUN,1998
city,xpos,NNS,1998
city,xpos,NN,1930
Bright,upos,ADJ,1998
Bright,xpos,JJ,1998
light,upos,NOUN,1998
light,upos,VERB,1934
light,upos,ADJ,897
light,upos,ADP,414
light,xpos,NNS,1998
light,xpos,NN,1957
light,xpos,VB,1934
light,xpos,VBP,1892
light,xpos,VBD,1328
light,xpos,JJ,897
light,xpos,VBZ,873
light,xpos,IN,414
light,xpos,VBN,392
sleep,upos,VERB,1998
sleep,upos,NOUN,1955
sleep,xpos,VB,1998
sleep,xpos,VBP,1997
sleep,xpos,NN,1955
sleep,xpos,VBG,1931
sleep,xpos,VBZ,1011
sleep,xpos,VBD,386
sleep,xpos,VBN,87
Sixinch,upos,PROPN,1998
Sixinch,xpos,NNP,1998
walker,upos,PROPN,1998
walker,xpos,NNP,1998
shit,upos,NOUN,1998
shit,upos,VERB,893
shit,xpos,NN,1998
shit,xpos,VB,893
talker,upos,NOUN,1998
talker,xpos,NN,1998
play,upos,VERB,1998
play,upos,NOUN,1899
play,xpos,VBP,1998
play,xpos,VB,1942
play,xpos,NN,1899
play,xpos,VBZ,1886
play,xpos,VBG,1845
play,xpos,VBD,1369
play,xpos,NNS,556
play,xpos,VBN,188
victim,upos,NOUN,1998
victim,xpos,NN,1998
victim,xpos,NNS,1638
id,upos,NOUN,1998
id,upos,VERB,660
id,xpos,NN,1998
id,xpos,VBP,660
rather,upos,ADV,1998
rather,xpos,RB,1998
stalker,upos,NOUN,1998
stalker,xpos,NN,1998
disobey,upos,VERB,1998
disobey,xpos,VB,1998
law,upos,NOUN,1998
law,xpos,NN,1998
law,xpos,NNS,1960
frisk,upos,VERB,1998
frisk,xpos,VBP,1998
panties,upos,NOUN,1998
panties,xpos,NNS,1998
bra,upos,NOUN,1998
bra,xpos,NN,1998
wild,upos,VERB,1998
wild,upos,ADJ,1956
wild,upos,NOUN,1841
wild,xpos,VB,1998
wild,xpos,JJ,1956
wild,xpos,NN,1841
wild,xpos,NNS,1233
crazy,upos,ADJ,1998
crazy,upos,ADV,1108
crazy,xpos,JJ,1998
crazy,xpos,RB,1108
house,upos,NOUN,1998
house,xpos,NN,1998
house,xpos,NNS,1521
white,upos,ADJ,1998
white,xpos,JJ,1998
jacket,upos,NOUN,1998
jacket,xpos,NN,1998
wont,upos,AUX,1998
wont,xpos,MD,1998
sign,upos,VERB,1998
sign,upos,NOUN,1993
sign,xpos,VB,1998
sign,xpos,NN,1993
sign,xpos,NNS,1781
sign,xpos,VBD,1130
sign,xpos,VBN,159
J,upos,PROPN,1997
J,xpos,NNP,1997
Holiday,upos,PROPN,1997
Holiday,xpos,NNP,1997
bed,upos,NOUN,1997
bed,upos,VERB,1811
bed,xpos,NN,1997
bed,xpos,NNS,1966
bed,xpos,VB,1811
into,upos,ADP,1997
into,upos,ADV,1087
into,upos,SCONJ,1020
into,xpos,IN,1997
into,xpos,RB,1087
Victorias,upos,PROPN,1997
Victorias,xpos,NNP,1997
secret,upos,NOUN,1997
secret,upos,ADJ,1938
secret,upos,PROPN,1764
secret,xpos,NN,1997
secret,xpos,JJ,1938
secret,xpos,NNS,1878
secret,xpos,NNP,1764
alright,upos,INTJ,1997
alright,upos,ADJ,1995
alright,upos,ADV,1909
alright,xpos,UH,1997
alright,xpos,JJ,1995
alright,xpos,RB,1909
tonight,upos,NOUN,1997
tonight,xpos,NN,1997
tonight,xpos,NNS,1075
perfume,upos,NOUN,1997
perfume,xpos,NN,1997
spray,upos,VERB,1997
spray,upos,NOUN,22
spray,xpos,VB,1997
spray,xpos,NN,22
air,upos,NOUN,1997
air,xpos,NN,1997
next,upos,ADV,1997
next,upos,ADJ,1916
next,xpos,RB,1997
next,xpos,JJ,1916
finna,upos,INTJ,1997
finna,xpos,UH,1997
raise,upos,VERB,1997
raise,xpos,VB,1997
raise,xpos,VBD,1358
raise,xpos,VBN,1358
raise,xpos,VBG,335
raise,xpos,VBZ,301
temp,upos,NOUN,1997
temp,xpos,NN,1997
room,upos,NOUN,1997
room,xpos,NN,1997
room,xpos,NNS,1479
rub,upos,VERB,1997
rub,xpos,VB,1997
rub,xpos,VBP,89
touch,upos,VERB,1997
touch,upos,NOUN,1987
touch,xpos,VBP,1997
touch,xpos,VB,1988
touch,xpos,NN,1987
touch,xpos,VBG,1871
touch,xpos,VBN,1766
touch,xpos,VBZ,1662
touch,xpos,VBD,1534
care,upos,VERB,1997
care,upos,NOUN,1990
care,xpos,VBP,1997
care,xpos,NN,1990
care,xpos,VB,1917
care,xpos,VBZ,1658
care,xpos,VBD,1642
care,xpos,NNS,886
care,xpos,VBN,476
stop,upos,VERB,1997
stop,upos,NOUN,1789
stop,xpos,VB,1997
stop,xpos,VBP,1960
stop,xpos,VBZ,1958
stop,xpos,NN,1789
stop,xpos,VBD,1735
stop,xpos,VBG,1553
stop,xpos,VBN,1450
stop,xpos,NNS,1413
repay,upos,VERB,1997
repay,xpos,VB,1997
week,upos,NOUN,1997
week,xpos,NN,1997
week,xpos,NNS,672
through,upos,ADV,1997
through,upos,ADP,1997
through,upos,PUNCT,1990
through,upos,SCONJ,1809
through,xpos,RB,1997
through,xpos,IN,1997
through,xpos,.,1990
through,xpos,RP,1667
workin,upos,VERB,1997
workin,upos,ADJ,1751
workin,upos,NOUN,18
workin,xpos,VB,1997
workin,xpos,JJ,1751
workin,xpos,NN,18
workin,xpos,VBG,18
nine,upos,NUM,1997
nine,xpos,CD,1997
five,upos,NUM,1997
five,xpos,CD,1997
stayin,upos,NOUN,1997
stayin,xpos,NN,1997
cute,upos,ADJ,1997
cute,xpos,JJ,1997
everytime,upos,ADV,1997
everytime,xpos,RB,1997
touchin,upos,VERB,1997
touchin,upos,ADP,1752
touchin,xpos,VBP,1997
touchin,xpos,VB,1997
touchin,xpos,IN,1752
Ill,upos,ADJ,1997
Ill,upos,ADV,1948
Ill,upos,PROPN,1179
Ill,upos,INTJ,1059
Ill,xpos,JJ,1997
Ill,xpos,RB,1948
Ill,xpos,NNP,1179
Ill,xpos,UH,1059
mornin,upos,NOUN,1997
mornin,xpos,NN,1997
mornin,xpos,NNS,968
wanna,upos,AUX,1997
wanna,xpos,MD,1997
leg,upos,NOUN,1997
leg,upos,VERB,1058
leg,xpos,NNS,1997
leg,xpos,NN,1915
leg,xpos,VBN,1058
till,upos,SCONJ,1997
till,upos,ADP,1993
till,upos,ADV,1764
till,upos,PUNCT,1748
till,xpos,IN,1997
till,xpos,RB,1764
till,xpos,.,1748
eye,upos,NOUN,1997
eye,xpos,NNS,1997
eye,xpos,NN,1978
roll,upos,VERB,1997
roll,upos,NOUN,1789
roll,xpos,VBP,1997
roll,xpos,VBG,1932
roll,xpos,VBD,1924
roll,xpos,VB,1835
roll,xpos,VBZ,1791
roll,xpos,NN,1789
roll,xpos,NNS,697
try,upos,VERB,1997
try,upos,NOUN,1912
try,xpos,VB,1997
try,xpos,VBP,1963
try,xpos,NN,1912
try,xpos,VBD,1904
try,xpos,VBG,1881
try,xpos,VBZ,1833
try,xpos,VBN,1805
imma,upos,INTJ,1997
imma,upos,PRON,633
imma,xpos,UH,1997
imma,xpos,PRP,633
then,upos,ADV,1997
then,xpos,RB,1997
mma,upos,VERB,1997
mma,upos,AUX,414
mma,xpos,VBP,1997
mma,xpos,VB,1139
mma,xpos,MD,414
body,upos,NOUN,1997
body,xpos,NN,1997
body,xpos,NNS,1936
turn,upos,VERB,1997
turn,upos,NOUN,1978
turn,xpos,VB,1997
turn,xpos,VBP,1997
turn,xpos,VBZ,1982
turn,xpos,NN,1978
turn,xpos,VBG,1958
turn,xpos,VBN,1956
turn,xpos,VBD,1935
turn,xpos,NNS,1776
over,upos,ADP,1997
over,upos,SCONJ,1994
over,upos,ADV,1958
over,upos,NOUN,614
over,xpos,RP,1997
over,xpos,IN,1997
over,xpos,RB,1958
over,xpos,NNS,614
war,upos,NOUN,1997
war,upos,VERB,242
war,xpos,NN,1997
war,xpos,NNS,1946
war,xpos,VBP,242
soldier,upos,NOUN,1997
soldier,xpos,NN,1997
soldier,xpos,NNS,1946
starin,upos,VERB,1997
starin,xpos,VBG,1997
while,upos,SCONJ,1997
while,upos,NOUN,1833
while,xpos,IN,1997
while,xpos,NN,1833
irreplaceable,upos,ADJ,1997
irreplaceable,xpos,JJ,1997
beauty,upos,NOUN,1997
beauty,xpos,NN,1997
beauty,xpos,NNS,891
neck,upos,NOUN,1997
neck,xpos,NN,1997
breathe,upos,VERB,1997
breathe,upos,NOUN,1294
breathe,xpos,VB,1997
breathe,xpos,VBP,1687
breathe,xpos,VBG,1618
breathe,xpos,NN,1294
breathe,xpos,VBZ,1042
sense,upos,NOUN,1997
sense,xpos,NNS,1997
sense,xpos,NN,1850
wake,upos,VERB,1997
wake,upos,NOUN,1662
wake,xpos,VB,1997
wake,xpos,VBP,1995
wake,xpos,VBG,1849
wake,xpos,VBD,1792
wake,xpos,NN,1662
wake,xpos,VBZ,1652
finish,upos,VERB,1997
finish,upos,NOUN,206
finish,xpos,VB,1997
finish,xpos,VBN,1967
finish,xpos,VBD,293
finish,xpos,NN,206
round,upos,ADJ,1997
round,upos,ADV,1907
round,upos,NOUN,1899
round,upos,VERB,1830
round,upos,ADP,1358
round,xpos,JJ,1997
round,xpos,RB,1907
round,xpos,NNS,1899
round,xpos,NN,1856
round,xpos,VB,1830
round,xpos,IN,1358
round,xpos,VBN,1130
two,upos,NUM,1997
two,upos,NOUN,17
two,xpos,CD,1997
two,xpos,NNS,17
matter,upos,NOUN,1997
matter,upos,ADV,1995
matter,upos,VERB,1979
matter,xpos,NN,1997
matter,xpos,RB,1995
matter,xpos,VB,1979
matter,xpos,VBZ,1675
matter,xpos,VBD,1080
fact,upos,NOUN,1997
fact,xpos,NN,1997
fact,xpos,NNS,1736
closer,upos,ADJ,1997
closer,upos,ADV,691
closer,xpos,JJR,1997
closer,xpos,RBR,691
three,upos,NUM,1997
three,upos,NOUN,17
three,xpos,CD,1997
three,xpos,NNS,17
she,upos,PRON,1997
she,upos,AUX,1978
she,upos,VERB,1978
she,upos,NOUN,1621
she,xpos,PRP,1997
she,xpos,VBZ,1978
she,xpos,PRP$,1971
she,xpos,NN,1621
Shawty,upos,PROPN,1997
Shawty,xpos,NNP,1997
sweetest,upos,ADJ,1997
sweetest,xpos,JJS,1997
dream,upos,NOUN,1997
dream,upos,VERB,1972
dream,xpos,NNS,1997
dream,xpos,VBD,1972
dream,xpos,NN,1964
dream,xpos,VB,1922
dream,xpos,VBG,1913
dream,xpos,VBP,1885
dream,xpos,VBN,1770
angel,upos,NOUN,1997
angel,upos,PROPN,1865
angel,xpos,NN,1997
angel,xpos,NNS,1955
angel,xpos,NNP,1865
angel,xpos,NNPS,786
wonderful,upos,ADJ,1997
wonderful,upos,PROPN,1379
wonderful,xpos,JJ,1997
wonderful,xpos,NNP,1379
thanks,upos,NOUN,1997
thanks,xpos,NN,1997
bless,upos,VERB,1997
bless,xpos,VB,1997
bless,xpos,VBN,1984
bless,xpos,VBP,1679
fly,upos,VERB,1997
fly,upos,NOUN,1803
fly,xpos,VB,1997
fly,xpos,VBP,1822
fly,xpos,VBG,1803
fly,xpos,NN,1803
fly,xpos,VBZ,1639
fly,xpos,VBN,1457
fly,xpos,NNS,719
fly,xpos,VBD,631
drift,upos,VERB,1997
drift,upos,NOUN,1203
drift,xpos,VB,1997
drift,xpos,VBG,1734
drift,xpos,VBD,1662
drift,xpos,VBZ,1432
drift,xpos,NN,1203
drift,xpos,VBN,62
heaven,upos,NOUN,1997
heaven,upos,PROPN,1724
heaven,xpos,NN,1997
heaven,xpos,NNS,1732
heaven,xpos,NNP,1724
watch,upos,VERB,1997
watch,upos,NOUN,1026
watch,xpos,VB,1997
watch,xpos,VBG,1994
watch,xpos,VBD,1981
watch,xpos,VBP,1954
watch,xpos,VBN,1913
watch,xpos,NN,1026
sunlight,upos,NOUN,1997
sunlight,xpos,NN,1997
peak,upos,NOUN,1997
peak,xpos,NN,1997
horizon,upos,NOUN,1997
horizon,xpos,NN,1997
horizon,xpos,NNS,1679
Oohooh,upos,PROPN,1997
Oohooh,xpos,NNP,1997
oohooh,upos,NOUN,1997
oohooh,upos,PROPN,1997
oohooh,upos,INTJ,1528
oohooh,upos,ADV,1437
oohooh,xpos,NN,1997
oohooh,xpos,NNP,1997
oohooh,xpos,UH,1528
oohooh,xpos,RB,1437
sun,upos,NOUN,1997
sun,upos,PROPN,1179
sun,xpos,NN,1997
sun,xpos,NNS,1881
sun,xpos,NNP,1179
shinin,upos,PROPN,1997
shinin,upos,ADJ,1903
shinin,upos,INTJ,1174
shinin,upos,NOUN,669
shinin,xpos,NNP,1997
shinin,xpos,JJ,1903
shinin,xpos,UH,1174
shinin,xpos,NN,669
mm,upos,VERB,1997
mm,upos,SYM,1404
mm,upos,NOUN,1404
mm,upos,PROPN,1233
mm,xpos,VBP,1997
mm,xpos,$,1404
mm,xpos,NN,1404
mm,xpos,NNP,1233
send,upos,VERB,1997
send,xpos,VB,1997
send,xpos,VBN,1938
send,xpos,VBP,1889
send,xpos,VBZ,1886
send,xpos,VBD,1851
send,xpos,VBG,1847
world,upos,NOUN,1997
world,upos,VERB,609
world,xpos,NN,1997
world,xpos,NNS,1982
world,xpos,VBZ,609
everybody,upos,PRON,1997
everybody,upos,NOUN,1952
everybody,xpos,NN,1997
ay,upos,INTJ,1997
ay,upos,NOUN,1997
ay,upos,PROPN,1997
ay,upos,X,1713
ay,xpos,UH,1997
ay,xpos,NN,1997
ay,xpos,NNP,1997
ay,xpos,FW,1713
ay,xpos,GW,807
Ayayay,upos,PROPN,1997
Ayayay,xpos,NNP,1997
ragga,upos,NOUN,1996
ragga,upos,PROPN,1996
ragga,xpos,NN,1996
ragga,xpos,NNP,1996
ha,upos,VERB,1996
ha,upos,ADP,1958
ha,upos,NOUN,1958
ha,upos,SYM,1958
ha,upos,INTJ,1958
ha,upos,X,1707
ha,xpos,VB,1996
ha,xpos,IN,1958
ha,xpos,NN,1958
ha,xpos,NFP,1958
ha,xpos,UH,1958
ha,xpos,FW,1707
ha,xpos,GW,1264
fi,upos,NOUN,1996
fi,upos,PART,1991
fi,upos,ADP,1887
fi,xpos,NN,1996
fi,xpos,TO,1991
fi,xpos,IN,1887
dread,upos,NOUN,1996
dread,upos,VERB,1146
dread,xpos,NN,1996
dread,xpos,VBP,1146
rasta,upos,NOUN,1996
rasta,upos,ADJ,1996
rasta,xpos,NN,1996
rasta,xpos,JJ,1996
dreadlock,upos,NOUN,1996
dreadlock,upos,VERB,817
dreadlock,xpos,NNS,1996
dreadlock,xpos,VBZ,817
divine,upos,ADJ,1996
divine,xpos,JJ,1996
conception,upos,NOUN,1996
conception,xpos,NN,1996
well,upos,ADV,1996
well,upos,INTJ,1991
well,xpos,RB,1996
well,xpos,UH,1991
life,upos,NOUN,1996
life,upos,VERB,1719
life,xpos,NN,1996
life,xpos,NNS,1958
life,xpos,VBZ,1719
livity,upos,NOUN,1996
livity,xpos,NN,1996
father,upos,NOUN,1996
father,xpos,NNS,1996
father,xpos,NN,1851
history,upos,NOUN,1996
history,xpos,NN,1996
uphold,upos,VERB,1996
uphold,xpos,VB,1996
uphold,xpos,VBP,459
anciency,upos,NOUN,1996
anciency,xpos,NN,1996
prophecy,upos,NOUN,1996
prophecy,xpos,NN,1996
trust,upos,VERB,1996
trust,upos,NOUN,1988
trust,upos,PROPN,1371
trust,xpos,VB,1996
trust,xpos,NN,1988
trust,xpos,VBG,1809
trust,xpos,NNP,1371
trust,xpos,VBD,1297
power,upos,NOUN,1996
power,upos,VERB,897
power,xpos,NN,1996
power,xpos,NNS,1934
power,xpos,VBN,897
Trinity,upos,PROPN,1996
Trinity,xpos,NNP,1996
he,upos,PRON,1996
he,upos,VERB,1915
he,xpos,PRP$,1996
he,xpos,PRP,1990
he,xpos,VBZ,1915
he,xpos,VB,851
majesty,upos,NOUN,1996
majesty,xpos,NN,1996
yes,upos,INTJ,1996
yes,xpos,UH,1996
lineage,upos,NOUN,1996
lineage,xpos,NN,1996
divinity,upos,NOUN,1996
divinity,xpos,NN,1996
step,upos,NOUN,1996
step,upos,VERB,1944
step,xpos,NN,1996
step,xpos,VB,1944
step,xpos,VBN,1933
step,xpos,VBD,1927
step,xpos,VBP,1641
step,xpos,NNS,1046
step,xpos,VBZ,684
step,xpos,VBG,481
serenity,upos,NOUN,1996
serenity,xpos,NN,1996
serenity,xpos,NNS,159
self,upos,NOUN,1996
self,upos,PRON,1875
self,xpos,NNS,1996
self,xpos,PRP,1875
self,xpos,NN,1791
true,upos,ADJ,1996
true,xpos,JJ,1996
royalty,upos,ADJ,1996
royalty,upos,NOUN,1104
royalty,xpos,JJ,1996
royalty,xpos,NN,1104
afraid,upos,ADJ,1996
afraid,xpos,JJ,1996
Jah,upos,PROPN,1996
Jah,xpos,NNP,1996
burn,upos,VERB,1996
burn,upos,NOUN,1996
burn,xpos,VBG,1996
burn,xpos,NN,1996
burn,xpos,VBZ,1993
burn,xpos,VB,1981
burn,xpos,VBD,1973
burn,xpos,VBP,1859
burn,xpos,NNS,1828
burn,xpos,VBN,1585
fire,upos,NOUN,1996
fire,upos,VERB,1356
fire,xpos,NN,1996
fire,xpos,NNS,1804
fire,xpos,VB,1356
fire,xpos,VBP,1356
fire,xpos,VBN,1298
reign,upos,VERB,1996
reign,upos,NOUN,1980
reign,xpos,VBZ,1996
reign,xpos,NN,1980
reign,xpos,VBP,1945
reign,xpos,VBG,1668
reign,xpos,NNS,362
reign,xpos,VB,53
heat,upos,NOUN,1996
heat,upos,VERB,1639
heat,xpos,NN,1996
heat,xpos,VBZ,1639
water,upos,NOUN,1996
water,xpos,NN,1996
water,xpos,NNS,1496
lift,upos,VERB,1996
lift,upos,NOUN,1973
lift,xpos,VB,1996
lift,xpos,NN,1973
lift,xpos,VBZ,1886
lift,xpos,VBP,1718
lift,xpos,VBG,1487
Rasta,upos,PROPN,1996
Rasta,xpos,NNP,1996
higher,upos,ADJ,1996
higher,upos,ADV,1740
higher,xpos,JJR,1996
higher,xpos,RBR,1740
clap,upos,VERB,1995
clap,xpos,VB,1995
yall,upos,NOUN,1995
yall,upos,PRON,1897
yall,upos,INTJ,1853
yall,upos,PUNCT,860
yall,xpos,NN,1995
yall,xpos,PRP,1897
yall,xpos,UH,1853
yall,xpos,NNS,1766
yall,xpos,PRP$,1376
yall,xpos,.,860
judgement,upos,NOUN,1995
judgement,xpos,NN,1995
standin,upos,VERB,1995
standin,upos,NOUN,966
standin,upos,INTJ,804
standin,xpos,VBG,1995
standin,xpos,NN,966
standin,xpos,UH,804
standin,xpos,VBP,624
front,upos,ADJ,1995
front,upos,VERB,1979
front,upos,NOUN,1676
front,xpos,JJ,1995
front,xpos,VB,1979
front,xpos,NN,1676
line,upos,NOUN,1995
line,upos,VERB,1325
line,xpos,NN,1995
line,xpos,NNS,1972
line,xpos,VBP,1325
line,xpos,VBN,473
line,xpos,VB,100
Lord,upos,NOUN,1995
Lord,upos,PROPN,1985
Lord,xpos,NN,1995
Lord,xpos,NNP,1985
ask,upos,VERB,1995
ask,xpos,VB,1995
ask,xpos,VBD,1985
ask,xpos,VBN,1957
ask,xpos,VBP,1857
ask,xpos,VBG,1764
ask,xpos,VBZ,1519
spend,upos,VERB,1995
spend,xpos,VBD,1995
spend,xpos,VBN,1993
spend,xpos,VBP,1900
spend,xpos,VB,1866
spend,xpos,VBG,1666
World,upos,PROPN,1995
World,xpos,NNP,1995
War,upos,PROPN,1995
War,xpos,NNP,1995
destruction,upos,NOUN,1995
destruction,xpos,NN,1995
poverty,upos,NOUN,1995
poverty,xpos,NN,1995
home,upos,ADV,1995
home,upos,NOUN,1978
home,upos,VERB,1125
home,xpos,RB,1995
home,xpos,NNS,1978
home,xpos,NN,1972
home,xpos,VB,1125
comin,upos,ADJ,1995
comin,upos,VERB,1927
comin,upos,ADV,1783
comin,upos,NOUN,1654
comin,upos,INTJ,594
comin,xpos,JJ,1995
comin,xpos,VBN,1927
comin,xpos,VBP,1916
comin,xpos,RB,1783
comin,xpos,VB,1766
comin,xpos,NN,1654
comin,xpos,VBG,1506
comin,xpos,VBZ,1006
comin,xpos,UH,594
eternity,upos,NOUN,1995
eternity,xpos,NN,1995
break,upos,VERB,1995
break,upos,NOUN,1950
break,xpos,VB,1995
break,xpos,VBG,1957
break,xpos,VBN,1955
break,xpos,NN,1950
break,xpos,VBZ,1941
break,xpos,VBD,1736
break,xpos,VBP,1484
Amistad,upos,PROPN,1995
Amistad,xpos,NNP,1995
could,upos,AUX,1995
could,xpos,MD,1995
hold,upos,VERB,1995
hold,upos,NOUN,1915
hold,xpos,VB,1995
hold,xpos,VBP,1992
hold,xpos,VBG,1935
hold,xpos,NN,1915
hold,xpos,VBN,1884
hold,xpos,VBZ,1873
hold,xpos,VBD,1815
lose,upos,VERB,1995
lose,upos,NOUN,498
lose,xpos,VBP,1995
lose,xpos,VB,1994
lose,xpos,VBN,1985
lose,xpos,VBD,1981
lose,xpos,VBG,1907
lose,xpos,NN,498
lose,xpos,VBZ,435
fortune,upos,NOUN,1995
fortune,xpos,NN,1995
fortune,xpos,NNS,13
homeless,upos,ADJ,1995
homeless,xpos,JJ,1995
street,upos,NOUN,1995
street,xpos,NN,1995
street,xpos,NNS,1869
sleepin,upos,ADJ,1995
sleepin,upos,INTJ,1094
sleepin,xpos,JJ,1995
sleepin,xpos,UH,1094
Grand,upos,PROPN,1995
Grand,xpos,NNP,1995
Central,upos,PROPN,1995
Central,xpos,NNP,1995
Station,upos,PROPN,1995
Station,xpos,NNP,1995
year,upos,NOUN,1995
year,xpos,NNS,1995
year,xpos,NN,1955
they,upos,PRON,1995
they,upos,NOUN,1766
they,upos,PROPN,1440
they,upos,DET,1241
they,upos,AUX,1191
they,upos,INTJ,683
they,xpos,PRP,1995
they,xpos,PRP$,1994
they,xpos,NN,1766
they,xpos,EX,1614
they,xpos,NNP,1440
they,xpos,DT,1241
they,xpos,MD,1191
they,xpos,NNS,912
they,xpos,UH,683
pass,upos,VERB,1995
pass,upos,NOUN,1629
pass,xpos,VBP,1995
pass,xpos,VB,1884
pass,xpos,VBN,1736
pass,xpos,NN,1629
pass,xpos,VBG,1420
pass,xpos,VBD,1147
pass,xpos,VBZ,1140
pass,xpos,NNS,438
stay,upos,VERB,1995
stay,upos,NOUN,1553
stay,xpos,VBP,1995
stay,xpos,VB,1995
stay,xpos,VBD,1935
stay,xpos,VBG,1892
stay,xpos,VBZ,1843
stay,xpos,VBN,1800
stay,xpos,NN,1553
young,upos,ADJ,1995
young,xpos,JJ,1995
each,upos,DET,1995
each,xpos,DT,1995
other,upos,NOUN,1995
other,upos,ADJ,1938
other,xpos,NNS,1995
other,xpos,JJ,1938
old,upos,ADJ,1995
old,xpos,JJ,1995
babe,upos,NOUN,1995
babe,upos,ADJ,1896
babe,upos,VERB,1896
babe,xpos,NN,1995
babe,xpos,JJ,1896
babe,xpos,VB,1896
babe,xpos,NNS,1406
babe,xpos,VBP,886
should,upos,AUX,1995
should,xpos,MD,1995
die,upos,VERB,1995
die,upos,NOUN,1957
die,upos,ADJ,717
die,xpos,VB,1995
die,xpos,NN,1957
die,xpos,VBN,1955
die,xpos,VBG,1946
die,xpos,VBZ,1918
die,xpos,VBP,1877
die,xpos,VBD,1731
die,xpos,JJ,717
very,upos,ADJ,1995
very,upos,ADV,1990
very,xpos,JJ,1995
very,xpos,RB,1990
cry,upos,VERB,1995
cry,upos,NOUN,1917
cry,xpos,VB,1995
cry,xpos,VBP,1959
cry,xpos,VBG,1929
cry,xpos,NN,1917
cry,xpos,VBD,1879
cry,xpos,NNS,1678
cry,xpos,VBN,1678
cry,xpos,VBZ,1518
earth,upos,NOUN,1995
earth,upos,PROPN,1724
earth,xpos,NN,1995
earth,xpos,NNS,1842
earth,xpos,NNP,1724
mean,upos,VERB,1995
mean,upos,NOUN,1525
mean,xpos,VBN,1995
mean,xpos,VBP,1990
mean,xpos,VBD,1982
mean,xpos,VB,1915
mean,xpos,VBZ,1875
mean,xpos,NN,1525
people,upos,NOUN,1995
people,xpos,NNS,1995
after,upos,ADP,1995
after,upos,SCONJ,1967
after,upos,ADV,1876
after,xpos,IN,1995
after,xpos,RB,1876
Seri,upos,PROPN,1994
Seri,xpos,NNP,1994
Serani,upos,PROPN,1994
Serani,xpos,NNP,1994
everywhere,upos,ADV,1994
everywhere,xpos,RB,1994
find,upos,VERB,1994
find,xpos,VBP,1994
find,xpos,VB,1991
find,xpos,VBD,1987
find,xpos,VBN,1918
find,xpos,VBZ,1857
find,xpos,VBG,1069
hypocrite,upos,NOUN,1994
hypocrite,xpos,NNS,1994
badmind,upos,NOUN,1994
badmind,xpos,NN,1994
envy,upos,NOUN,1994
envy,xpos,NN,1994
backstabber,upos,NOUN,1994
backstabber,xpos,NNS,1994
parasite,upos,NOUN,1994
parasite,xpos,NNS,1994
parasite,xpos,NN,1008
some,upos,DET,1994
some,xpos,DT,1994
somebody,upos,PRON,1994
somebody,upos,NOUN,1680
somebody,xpos,NN,1994
somebody,xpos,NNS,1601
from,upos,ADP,1994
from,upos,SCONJ,1978
from,xpos,IN,1994
study,upos,VERB,1994
study,upos,NOUN,1994
study,xpos,VB,1994
study,xpos,NN,1994
study,xpos,VBZ,821
study,xpos,VBN,430
dem,upos,ADP,1994
dem,upos,VERB,1994
dem,upos,NOUN,1991
dem,upos,PROPN,786
dem,xpos,IN,1994
dem,xpos,VB,1994
dem,xpos,NN,1991
dem,xpos,NNP,786
bere,upos,NOUN,1994
bere,xpos,NN,1994
evil,upos,NOUN,1994
evil,upos,VERB,1994
